customer_id,customer_name,region,segment,account_manager,credit_terms,onboarding_date,primary_contact_email,billing_address_line1,billing_address_city,billing_address_state,billing_address_zip,industry_code,source_system,created_at
CUST-00709,Customer Account 00709 Inc,North,Mid-Market,AM-050,Net30,2020-07-13,contact00709@customer00709.example.com,5169 Commerce St,North City 33,XX,77375,AGR,CRM-NextGen,2023-02-01
CUST-00710,Customer Account 00710 Inc,Central,Mid-Market,AM-049,Net30,2024-02-26,contact00710@customer00710.example.com,7352 Commerce St,Central City 37,XX,80886,TEC,CRM-Legacy,2016-05-21
CUST-00711,Customer Account 00711 Inc,West,SMB,AM-018,Net45,2023-10-23,contact00711@customer00711.example.com,5510 Commerce St,West City 33,XX,21333,HLC,CRM-Legacy,2016-06-18
CUST-00712,Customer Account 00712 Inc,Central,Mid-Market,AM-031,Net30,2017-01-03,contact00712@customer00712.example.com,9141 Commerce St,Central City 5,XX,44621,RTL,Manual-Import,2017-09-09
CUST-00713,Customer Account 00713 Inc,South,Mid-Market,AM-045,Net60,2019-08-03,contact00713@customer00713.example.com,2963 Commerce St,South City 24,XX,42873,LOG,CRM-NextGen,2022-03-19
CUST-00714,Customer Account 00714 Inc,South,SMB,AM-039,Net45,2021-11-27,contact00714@customer00714.example.com,679 Commerce St,South City 27,XX,77809,TEC,CRM-Legacy,2020-08-27
CUST-00715,Customer Account 00715 Inc,West,Mid-Market,AM-028,Prepaid,2018-03-23,contact00715@customer00715.example.com,5340 Commerce St,West City 14,XX,74111,HLC,CRM-NextGen,2020-10-04
CUST-00716,Customer Account 00716 Inc,East,Enterprise,AM-030,Net60,2018-10-16,contact00716@customer00716.example.com,6166 Commerce St,East City 15,XX,86856,CON,CRM-NextGen,2018-09-25
CUST-00717,Customer Account 00717 Inc,West,Enterprise,AM-001,Net45,2020-01-30,contact00717@customer00717.example.com,2999 Commerce St,West City 8,XX,38166,TEC,CRM-Legacy,2020-09-18
CUST-00718,Customer Account 00718 Inc,South,SMB,AM-056,Net60,2016-04-03,contact00718@customer00718.example.com,6262 Commerce St,South City 15,XX,36093,AGR,CRM-Legacy,2018-02-20
CUST-00719,Customer Account 00719 Inc,West,Mid-Market,AM-055,Prepaid,2016-10-04,contact00719@customer00719.example.com,4861 Commerce St,West City 10,XX,52911,LOG,CRM-NextGen,2024-02-22
CUST-00720,Customer Account 00720 Inc,East,Mid-Market,AM-051,Net45,2022-04-25,contact00720@customer00720.example.com,5178 Commerce St,East City 9,XX,25553,HLC,CRM-Legacy,2021-09-22
CUST-00721,Customer Account 00721 Inc,Central,Mid-Market,AM-058,Net60,2020-01-27,contact00721@customer00721.example.com,4586 Commerce St,Central City 9,XX,20074,HLC,CRM-Legacy,2016-07-08
CUST-00722,Customer Account 00722 Inc,East,Enterprise,AM-051,Prepaid,2021-08-12,contact00722@customer00722.example.com,3100 Commerce St,East City 11,XX,90959,TEC,CRM-Legacy,2018-04-24
CUST-00723,Customer Account 00723 Inc,South,Mid-Market,AM-024,Net45,2021-04-06,contact00723@customer00723.example.com,4977 Commerce St,South City 37,XX,84529,HLC,CRM-Legacy,2020-10-20
CUST-00724,Customer Account 00724 Inc,South,Mid-Market,AM-054,Net45,2023-02-08,contact00724@customer00724.example.com,1213 Commerce St,South City 38,XX,31009,AGR,CRM-NextGen,2020-09-05
CUST-00725,Customer Account 00725 Inc,South,Mid-Market,AM-043,Net45,2020-11-26,contact00725@customer00725.example.com,4770 Commerce St,South City 39,XX,13725,RTL,Manual-Import,2022-07-05
CUST-00726,Customer Account 00726 Inc,South,Enterprise,AM-030,Prepaid,2021-04-14,contact00726@customer00726.example.com,482 Commerce St,South City 31,XX,46319,TEC,Manual-Import,2022-11-17
CUST-00727,Customer Account 00727 Inc,North,SMB,AM-022,Prepaid,2021-04-28,contact00727@customer00727.example.com,679 Commerce St,North City 32,XX,60481,RTL,CRM-NextGen,2019-08-31
CUST-00728,Customer Account 00728 Inc,South,Enterprise,AM-054,Prepaid,2019-04-26,contact00728@customer00728.example.com,8017 Commerce St,South City 31,XX,63899,AGR,Manual-Import,2022-12-29
CUST-00729,Customer Account 00729 Inc,East,SMB,AM-044,Net30,2020-02-03,contact00729@customer00729.example.com,5149 Commerce St,East City 25,XX,68233,AGR,CRM-NextGen,2021-10-06
CUST-00730,Customer Account 00730 Inc,Central,Mid-Market,AM-007,Prepaid,2020-07-15,contact00730@customer00730.example.com,6067 Commerce St,Central City 30,XX,31779,TEC,Manual-Import,2022-05-21
CUST-00731,Customer Account 00731 Inc,South,Mid-Market,AM-050,Prepaid,2021-01-22,contact00731@customer00731.example.com,5467 Commerce St,South City 22,XX,97229,RTL,CRM-Legacy,2020-01-09
CUST-00732,Customer Account 00732 Inc,Central,SMB,AM-033,Prepaid,2019-10-14,contact00732@customer00732.example.com,4632 Commerce St,Central City 4,XX,17227,TEC,Manual-Import,2022-11-18
CUST-00733,Customer Account 00733 Inc,East,Mid-Market,AM-034,Net30,2023-07-25,contact00733@customer00733.example.com,5505 Commerce St,East City 7,XX,32678,HLC,CRM-Legacy,2019-08-04
CUST-00734,Customer Account 00734 Inc,Central,SMB,AM-044,Net45,2016-06-24,contact00734@customer00734.example.com,1601 Commerce St,Central City 31,XX,40627,AGR,CRM-NextGen,2023-05-07
CUST-00735,Customer Account 00735 Inc,East,SMB,AM-054,Net60,2017-07-24,contact00735@customer00735.example.com,2416 Commerce St,East City 13,XX,23937,LOG,CRM-Legacy,2020-11-29
CUST-00736,Customer Account 00736 Inc,East,SMB,AM-032,Prepaid,2023-03-07,contact00736@customer00736.example.com,4650 Commerce St,East City 29,XX,26729,LOG,CRM-Legacy,2016-12-07
CUST-00737,Customer Account 00737 Inc,Central,SMB,AM-045,Net30,2016-05-26,contact00737@customer00737.example.com,9561 Commerce St,Central City 9,XX,31130,AGR,CRM-NextGen,2020-04-09
CUST-00738,Customer Account 00738 Inc,Central,Mid-Market,AM-006,Net60,2018-08-30,contact00738@customer00738.example.com,3001 Commerce St,Central City 13,XX,60312,LOG,CRM-Legacy,2021-06-09
CUST-00739,Customer Account 00739 Inc,Central,Enterprise,AM-044,Net45,2019-07-06,contact00739@customer00739.example.com,5402 Commerce St,Central City 13,XX,32787,AGR,CRM-Legacy,2023-11-01
CUST-00740,Customer Account 00740 Inc,North,SMB,AM-025,Prepaid,2016-02-13,contact00740@customer00740.example.com,7510 Commerce St,North City 13,XX,87389,AGR,CRM-Legacy,2018-12-16
CUST-00741,Customer Account 00741 Inc,Central,Mid-Market,AM-055,Net45,2022-07-15,contact00741@customer00741.example.com,6023 Commerce St,Central City 8,XX,35704,RTL,CRM-NextGen,2019-08-30
CUST-00742,Customer Account 00742 Inc,East,Mid-Market,AM-056,Net45,2021-03-20,contact00742@customer00742.example.com,9557 Commerce St,East City 1,XX,41479,MFG,CRM-Legacy,2016-07-19
CUST-00743,Customer Account 00743 Inc,East,Mid-Market,AM-049,Net60,2018-09-13,contact00743@customer00743.example.com,3226 Commerce St,East City 24,XX,71109,CON,CRM-Legacy,2019-05-16
CUST-00744,Customer Account 00744 Inc,South,Mid-Market,AM-001,Net30,2022-01-25,contact00744@customer00744.example.com,656 Commerce St,South City 10,XX,98710,CON,CRM-NextGen,2016-02-15
CUST-00745,Customer Account 00745 Inc,North,SMB,AM-054,Prepaid,2016-01-08,contact00745@customer00745.example.com,8074 Commerce St,North City 18,XX,72310,HLC,Manual-Import,2022-11-30
CUST-00746,Customer Account 00746 Inc,Central,Mid-Market,AM-032,Net45,2017-08-30,contact00746@customer00746.example.com,7272 Commerce St,Central City 4,XX,46285,CON,Manual-Import,2021-02-05
CUST-00747,Customer Account 00747 Inc,Central,SMB,AM-050,Net45,2021-03-08,contact00747@customer00747.example.com,2087 Commerce St,Central City 21,XX,71151,LOG,Manual-Import,2022-07-31
CUST-00748,Customer Account 00748 Inc,East,SMB,AM-053,Net30,2019-04-25,contact00748@customer00748.example.com,9084 Commerce St,East City 28,XX,86481,CON,CRM-NextGen,2017-06-06
CUST-00749,Customer Account 00749 Inc,Central,Mid-Market,AM-038,Prepaid,2019-09-13,contact00749@customer00749.example.com,1984 Commerce St,Central City 8,XX,72856,AGR,CRM-Legacy,2021-09-24
CUST-00750,Customer Account 00750 Inc,Central,Enterprise,AM-032,Net45,2020-07-28,contact00750@customer00750.example.com,3643 Commerce St,Central City 4,XX,51241,HLC,CRM-Legacy,2019-01-22
CUST-00751,Customer Account 00751 Inc,East,Mid-Market,AM-053,Net45,2020-11-30,contact00751@customer00751.example.com,2828 Commerce St,East City 35,XX,47686,HLC,CRM-Legacy,2023-04-05
CUST-00752,Customer Account 00752 Inc,East,Mid-Market,AM-009,Prepaid,2016-10-11,contact00752@customer00752.example.com,1293 Commerce St,East City 22,XX,54910,LOG,Manual-Import,2021-05-24
CUST-00753,Customer Account 00753 Inc,South,Mid-Market,AM-037,Net45,2023-08-25,contact00753@customer00753.example.com,5425 Commerce St,South City 19,XX,81697,RTL,CRM-Legacy,2024-02-11
CUST-00754,Customer Account 00754 Inc,Central,Mid-Market,AM-025,Net60,2016-04-14,contact00754@customer00754.example.com,7005 Commerce St,Central City 7,XX,31722,AGR,CRM-Legacy,2019-12-19
CUST-00755,Customer Account 00755 Inc,Central,Enterprise,AM-057,Net45,2021-01-21,contact00755@customer00755.example.com,3435 Commerce St,Central City 29,XX,99324,CON,CRM-NextGen,2020-05-08
CUST-00756,Customer Account 00756 Inc,North,SMB,AM-035,Prepaid,2023-02-02,contact00756@customer00756.example.com,3935 Commerce St,North City 14,XX,97291,TEC,Manual-Import,2021-03-22
CUST-00757,Customer Account 00757 Inc,North,Enterprise,AM-019,Prepaid,2023-12-08,contact00757@customer00757.example.com,9665 Commerce St,North City 8,XX,50455,RTL,CRM-Legacy,2021-01-30
CUST-00758,Customer Account 00758 Inc,Central,Enterprise,AM-005,Prepaid,2016-07-11,contact00758@customer00758.example.com,4412 Commerce St,Central City 5,XX,47093,TEC,CRM-NextGen,2022-10-23
CUST-00759,Customer Account 00759 Inc,Central,Mid-Market,AM-021,Net30,2020-12-05,contact00759@customer00759.example.com,7254 Commerce St,Central City 12,XX,63071,TEC,CRM-Legacy,2019-03-04
CUST-00760,Customer Account 00760 Inc,East,Mid-Market,AM-021,Net60,2016-02-03,contact00760@customer00760.example.com,3201 Commerce St,East City 35,XX,90320,LOG,CRM-Legacy,2023-01-31
CUST-00761,Customer Account 00761 Inc,South,SMB,AM-001,Net60,2020-09-15,contact00761@customer00761.example.com,8830 Commerce St,South City 4,XX,17445,LOG,CRM-NextGen,2022-05-17
CUST-00762,Customer Account 00762 Inc,East,SMB,AM-009,Net30,2017-01-13,contact00762@customer00762.example.com,3531 Commerce St,East City 18,XX,66590,RTL,Manual-Import,2017-03-26
CUST-00763,Customer Account 00763 Inc,South,Mid-Market,AM-058,Net45,2018-02-16,contact00763@customer00763.example.com,5116 Commerce St,South City 31,XX,11029,LOG,CRM-Legacy,2023-07-15
CUST-00764,Customer Account 00764 Inc,Central,SMB,AM-056,Prepaid,2021-03-31,contact00764@customer00764.example.com,8929 Commerce St,Central City 14,XX,85120,LOG,CRM-NextGen,2017-01-02
CUST-00765,Customer Account 00765 Inc,South,Mid-Market,AM-010,Prepaid,2018-04-30,contact00765@customer00765.example.com,1738 Commerce St,South City 25,XX,22507,LOG,CRM-Legacy,2020-01-13
CUST-00766,Customer Account 00766 Inc,Central,Mid-Market,AM-033,Prepaid,2021-10-23,contact00766@customer00766.example.com,5184 Commerce St,Central City 4,XX,97384,MFG,CRM-NextGen,2021-04-08
CUST-00767,Customer Account 00767 Inc,West,Mid-Market,AM-032,Prepaid,2018-09-28,contact00767@customer00767.example.com,8559 Commerce St,West City 3,XX,69344,CON,Manual-Import,2019-06-18
CUST-00768,Customer Account 00768 Inc,West,SMB,AM-027,Net60,2022-01-21,contact00768@customer00768.example.com,9691 Commerce St,West City 9,XX,62915,CON,Manual-Import,2017-01-31
CUST-00769,Customer Account 00769 Inc,West,SMB,AM-012,Net45,2017-01-12,contact00769@customer00769.example.com,6785 Commerce St,West City 11,XX,84365,LOG,CRM-NextGen,2022-01-23
CUST-00770,Customer Account 00770 Inc,South,SMB,AM-055,Prepaid,2018-07-26,contact00770@customer00770.example.com,8261 Commerce St,South City 25,XX,70259,HLC,CRM-Legacy,2021-09-22
CUST-00771,Customer Account 00771 Inc,North,Enterprise,AM-021,Net30,2016-10-08,contact00771@customer00771.example.com,9402 Commerce St,North City 31,XX,99039,MFG,Manual-Import,2020-12-03
CUST-00772,Customer Account 00772 Inc,West,SMB,AM-051,Net60,2019-05-25,contact00772@customer00772.example.com,4968 Commerce St,West City 9,XX,26663,LOG,Manual-Import,2020-08-26
CUST-00773,Customer Account 00773 Inc,West,SMB,AM-024,Prepaid,2017-10-07,contact00773@customer00773.example.com,8038 Commerce St,West City 18,XX,73718,MFG,CRM-NextGen,2017-01-09
CUST-00774,Customer Account 00774 Inc,Central,SMB,AM-024,Prepaid,2018-10-13,contact00774@customer00774.example.com,7205 Commerce St,Central City 27,XX,54092,AGR,CRM-Legacy,2023-03-17
CUST-00775,Customer Account 00775 Inc,East,SMB,AM-003,Prepaid,2017-03-17,contact00775@customer00775.example.com,7530 Commerce St,East City 28,XX,91245,HLC,Manual-Import,2021-10-24
CUST-00776,Customer Account 00776 Inc,South,Mid-Market,AM-013,Net30,2017-01-11,contact00776@customer00776.example.com,8292 Commerce St,South City 7,XX,29708,CON,Manual-Import,2018-10-07
CUST-00777,Customer Account 00777 Inc,West,SMB,AM-042,Net30,2021-02-07,contact00777@customer00777.example.com,134 Commerce St,West City 29,XX,81308,AGR,CRM-Legacy,2023-06-27
CUST-00778,Customer Account 00778 Inc,East,Mid-Market,AM-005,Net45,2022-02-24,contact00778@customer00778.example.com,5482 Commerce St,East City 9,XX,65810,RTL,CRM-Legacy,2018-03-11
CUST-00779,Customer Account 00779 Inc,Central,Mid-Market,AM-034,Prepaid,2021-06-21,contact00779@customer00779.example.com,7759 Commerce St,Central City 24,XX,99297,CON,CRM-NextGen,2018-01-26
CUST-00780,Customer Account 00780 Inc,North,SMB,AM-046,Net45,2017-01-26,contact00780@customer00780.example.com,6474 Commerce St,North City 8,XX,65990,HLC,Manual-Import,2023-09-09
CUST-00781,Customer Account 00781 Inc,South,Enterprise,AM-020,Net60,2017-02-28,contact00781@customer00781.example.com,4385 Commerce St,South City 2,XX,22642,HLC,CRM-Legacy,2022-07-19
CUST-00782,Customer Account 00782 Inc,East,SMB,AM-027,Prepaid,2016-05-22,contact00782@customer00782.example.com,6882 Commerce St,East City 19,XX,80459,AGR,Manual-Import,2021-07-17
CUST-00783,Customer Account 00783 Inc,South,Mid-Market,AM-051,Net30,2020-02-11,contact00783@customer00783.example.com,3493 Commerce St,South City 27,XX,46581,RTL,CRM-NextGen,2022-09-13
CUST-00784,Customer Account 00784 Inc,Central,Enterprise,AM-019,Prepaid,2022-04-16,contact00784@customer00784.example.com,504 Commerce St,Central City 28,XX,54460,LOG,CRM-Legacy,2023-04-30
CUST-00785,Customer Account 00785 Inc,Central,Mid-Market,AM-017,Net30,2024-03-16,contact00785@customer00785.example.com,1990 Commerce St,Central City 10,XX,55062,TEC,CRM-Legacy,2023-06-23
CUST-00786,Customer Account 00786 Inc,South,SMB,AM-007,Net30,2020-01-04,contact00786@customer00786.example.com,9115 Commerce St,South City 35,XX,25374,CON,Manual-Import,2021-07-07
CUST-00787,Customer Account 00787 Inc,West,Enterprise,AM-046,Net60,2021-02-26,contact00787@customer00787.example.com,8528 Commerce St,West City 37,XX,40396,LOG,CRM-Legacy,2023-12-14
CUST-00788,Customer Account 00788 Inc,North,Mid-Market,AM-039,Prepaid,2020-07-15,contact00788@customer00788.example.com,1401 Commerce St,North City 24,XX,36178,CON,CRM-NextGen,2016-05-07
CUST-00789,Customer Account 00789 Inc,West,Mid-Market,AM-006,Prepaid,2018-07-31,contact00789@customer00789.example.com,3054 Commerce St,West City 12,XX,61760,RTL,CRM-NextGen,2022-07-31
CUST-00790,Customer Account 00790 Inc,North,Mid-Market,AM-057,Net60,2023-10-07,contact00790@customer00790.example.com,6679 Commerce St,North City 35,XX,35736,RTL,CRM-NextGen,2017-04-05
CUST-00791,Customer Account 00791 Inc,North,Enterprise,AM-013,Net60,2020-10-14,contact00791@customer00791.example.com,2083 Commerce St,North City 12,XX,93681,LOG,CRM-Legacy,2021-01-14
CUST-00792,Customer Account 00792 Inc,South,SMB,AM-022,Net60,2023-10-30,contact00792@customer00792.example.com,8220 Commerce St,South City 31,XX,81127,AGR,CRM-Legacy,2024-01-10
CUST-00793,Customer Account 00793 Inc,Central,SMB,AM-036,Net30,2016-07-13,contact00793@customer00793.example.com,9956 Commerce St,Central City 22,XX,74987,TEC,CRM-NextGen,2016-04-23
CUST-00794,Customer Account 00794 Inc,South,Enterprise,AM-006,Prepaid,2018-06-01,contact00794@customer00794.example.com,7436 Commerce St,South City 3,XX,12998,HLC,Manual-Import,2022-09-04
CUST-00795,Customer Account 00795 Inc,East,SMB,AM-037,Net60,2016-04-04,contact00795@customer00795.example.com,4345 Commerce St,East City 33,XX,49579,RTL,CRM-NextGen,2018-06-26
CUST-00796,Customer Account 00796 Inc,East,SMB,AM-031,Net60,2024-03-13,contact00796@customer00796.example.com,287 Commerce St,East City 31,XX,47539,AGR,CRM-Legacy,2020-05-02
CUST-00797,Customer Account 00797 Inc,North,Enterprise,AM-040,Net30,2018-03-18,contact00797@customer00797.example.com,9600 Commerce St,North City 39,XX,17233,LOG,CRM-NextGen,2018-08-26
CUST-00798,Customer Account 00798 Inc,Central,Mid-Market,AM-015,Net30,2019-12-25,contact00798@customer00798.example.com,1491 Commerce St,Central City 9,XX,43422,CON,Manual-Import,2016-08-12
CUST-00799,Customer Account 00799 Inc,West,Mid-Market,AM-007,Prepaid,2022-05-21,contact00799@customer00799.example.com,3310 Commerce St,West City 13,XX,38538,TEC,CRM-NextGen,2021-05-23
CUST-00800,Customer Account 00800 Inc,East,Mid-Market,AM-047,Net45,2022-01-01,contact00800@customer00800.example.com,1491 Commerce St,East City 12,XX,38052,CON,CRM-Legacy,2019-09-14
CUST-00801,Customer Account 00801 Inc,West,SMB,AM-055,Net60,2022-05-11,contact00801@customer00801.example.com,2504 Commerce St,West City 36,XX,33325,MFG,CRM-Legacy,2021-05-17
CUST-00802,Customer Account 00802 Inc,West,Mid-Market,AM-012,Net60,2020-04-17,contact00802@customer00802.example.com,5963 Commerce St,West City 29,XX,93462,AGR,Manual-Import,2023-02-21
CUST-00803,Customer Account 00803 Inc,South,SMB,AM-033,Prepaid,2023-04-17,contact00803@customer00803.example.com,7450 Commerce St,South City 34,XX,81465,RTL,CRM-Legacy,2020-05-13
CUST-00804,Customer Account 00804 Inc,East,SMB,AM-044,Prepaid,2016-02-04,contact00804@customer00804.example.com,3470 Commerce St,East City 13,XX,67019,HLC,Manual-Import,2018-05-15
CUST-00805,Customer Account 00805 Inc,East,Enterprise,AM-049,Net45,2018-12-14,contact00805@customer00805.example.com,6159 Commerce St,East City 28,XX,59384,HLC,CRM-NextGen,2017-03-08
CUST-00806,Customer Account 00806 Inc,North,Mid-Market,AM-037,Net30,2024-01-24,contact00806@customer00806.example.com,3308 Commerce St,North City 30,XX,90792,LOG,CRM-Legacy,2017-07-13
CUST-00807,Customer Account 00807 Inc,West,Mid-Market,AM-045,Net30,2021-11-07,contact00807@customer00807.example.com,6716 Commerce St,West City 19,XX,67384,RTL,Manual-Import,2016-05-17
CUST-00808,Customer Account 00808 Inc,Central,SMB,AM-050,Prepaid,2017-05-02,contact00808@customer00808.example.com,5491 Commerce St,Central City 26,XX,94841,AGR,CRM-NextGen,2020-07-30
CUST-00809,Customer Account 00809 Inc,North,SMB,AM-019,Prepaid,2021-04-11,contact00809@customer00809.example.com,1149 Commerce St,North City 29,XX,51304,CON,CRM-NextGen,2021-12-03
CUST-00810,Customer Account 00810 Inc,South,SMB,AM-009,Net30,2018-05-07,contact00810@customer00810.example.com,3490 Commerce St,South City 33,XX,42330,LOG,Manual-Import,2021-05-07
CUST-00811,Customer Account 00811 Inc,South,Enterprise,AM-036,Prepaid,2019-08-01,contact00811@customer00811.example.com,8472 Commerce St,South City 24,XX,87473,MFG,CRM-Legacy,2016-11-30
CUST-00812,Customer Account 00812 Inc,Central,Mid-Market,AM-059,Net45,2018-11-15,contact00812@customer00812.example.com,8189 Commerce St,Central City 10,XX,59263,CON,CRM-NextGen,2019-11-20
