goal_id,employee_id,department_id,goal_description,weight,completion_pct,completion_unit,recorded_date
GL-7348,EMP-0032,DEPT-010,Establish weekly reporting cadence for executive team,0.0025,0.9287,fraction,2024-03-28
GL-7349,EMP-0033,DEPT-011,Improve quarterly delivery velocity,0.5108,0.8359,fraction,2024-03-08
GL-7350,EMP-0033,DEPT-011,Complete leadership development programme,0.1764,0.6156,fraction,2024-03-17
GL-7351,EMP-0033,DEPT-011,Establish weekly reporting cadence for executive team,0.3129,0.8959,fraction,2024-03-17
GL-7352,EMP-0035,DEPT-012,Establish weekly reporting cadence for executive team,0.092,0.5966,fraction,2024-03-08
GL-7353,EMP-0035,DEPT-012,Mentor two junior team members,0.2687,0.6693,fraction,2024-03-20
GL-7354,EMP-0035,DEPT-012,Drive measurable cost reduction in operational budget,0.6393,0.5145,fraction,2024-03-16
GL-7355,EMP-0036,DEPT-009,Complete leadership development programme,0.6545,0.9185,fraction,2024-03-28
GL-7356,EMP-0036,DEPT-009,Mentor two junior team members,0.1363,0.4321,fraction,2024-03-30
GL-7357,EMP-0036,DEPT-009,Implement one process automation initiative,0.2093,0.4564,fraction,2024-03-10
GL-7358,EMP-0038,DEPT-012,Reduce onboarding cycle time for new hires,0.2463,0.9838,fraction,2024-03-16
GL-7359,EMP-0038,DEPT-012,Mentor two junior team members,0.2051,0.4665,fraction,2024-03-31
GL-7360,EMP-0038,DEPT-012,Reduce process error rate by 10 percent,0.5486,0.6733,fraction,2024-03-07
GL-7361,EMP-0039,DEPT-011,Implement one process automation initiative,0.5584,0.9659,fraction,2024-03-30
GL-7362,EMP-0039,DEPT-011,Complete leadership development programme,0.1595,0.5297,fraction,2024-03-08
GL-7363,EMP-0039,DEPT-011,Mentor two junior team members,0.2373,0.8459,fraction,2024-03-20
GL-7364,EMP-0039,DEPT-011,Improve quarterly delivery velocity,0.0449,0.9992,fraction,2024-03-12
GL-7365,EMP-0040,DEPT-012,Achieve 95-percent-plus stakeholder satisfaction score,0.1043,0.4778,fraction,2024-03-27
GL-7366,EMP-0040,DEPT-012,Complete leadership development programme,0.4542,0.7394,fraction,2024-03-13
GL-7367,EMP-0040,DEPT-012,Establish weekly reporting cadence for executive team,0.0898,0.9292,fraction,2024-03-27
GL-7368,EMP-0040,DEPT-012,Drive measurable cost reduction in operational budget,0.3516,0.6532,fraction,2024-03-25
GL-7369,EMP-0041,DEPT-011,Establish weekly reporting cadence for executive team,0.1486,0.7908,fraction,2024-03-18
GL-7370,EMP-0041,DEPT-011,Achieve 95-percent-plus stakeholder satisfaction score,0.1178,0.4942,fraction,2024-03-30
GL-7371,EMP-0041,DEPT-011,Improve quarterly delivery velocity,0.7336,0.8831,fraction,2024-03-20
GL-7372,EMP-0042,DEPT-011,Complete leadership development programme,0.1974,0.9672,fraction,2024-03-09
GL-7373,EMP-0042,DEPT-011,Mentor two junior team members,0.6374,0.9575,fraction,2024-03-16
GL-7374,EMP-0042,DEPT-011,Deliver cross-functional project milestone,0.1651,0.7668,fraction,2024-03-18
GL-7375,EMP-0043,DEPT-010,Complete leadership development programme,0.1478,0.8448,fraction,2024-03-26
GL-7376,EMP-0043,DEPT-010,Establish weekly reporting cadence for executive team,0.7609,0.4757,fraction,2024-03-07
GL-7377,EMP-0043,DEPT-010,Mentor two junior team members,0.082,0.5667,fraction,2024-03-17
GL-7378,EMP-0043,DEPT-010,Reduce process error rate by 10 percent,0.0093,0.5377,fraction,2024-03-29
GL-7379,EMP-0044,DEPT-009,Complete mandatory compliance training,0.5627,0.617,fraction,2024-03-30
GL-7380,EMP-0044,DEPT-009,Deliver cross-functional project milestone,0.0318,0.5992,fraction,2024-03-13
GL-7381,EMP-0044,DEPT-009,Complete product certification or professional qualification,0.4056,0.4356,fraction,2024-03-12
GL-7382,EMP-0045,DEPT-010,Mentor two junior team members,0.2214,0.7766,fraction,2024-03-16
GL-7383,EMP-0045,DEPT-010,Complete product certification or professional qualification,0.7072,0.5776,fraction,2024-03-13
GL-7384,EMP-0045,DEPT-010,Reduce onboarding cycle time for new hires,0.0715,0.4143,fraction,2024-03-16
GL-7385,EMP-0046,DEPT-012,Complete leadership development programme,0.8236,0.7276,fraction,2024-03-18
GL-7386,EMP-0046,DEPT-012,Reduce onboarding cycle time for new hires,0.1228,0.6232,fraction,2024-03-28
GL-7387,EMP-0046,DEPT-012,Reduce process error rate by 10 percent,0.0536,0.8226,fraction,2024-03-14
GL-7388,EMP-0047,DEPT-011,Improve quarterly delivery velocity,0.1046,0.9853,fraction,2024-03-28
GL-7389,EMP-0047,DEPT-011,Establish weekly reporting cadence for executive team,0.8172,0.7716,fraction,2024-03-30
GL-7390,EMP-0047,DEPT-011,Drive measurable cost reduction in operational budget,0.0782,0.4753,fraction,2024-03-17
GL-7391,EMP-0049,DEPT-010,Deliver cross-functional project milestone,0.3093,0.8718,fraction,2024-03-15
GL-7392,EMP-0049,DEPT-010,Complete product certification or professional qualification,0.211,0.9502,fraction,2024-03-28
GL-7393,EMP-0049,DEPT-010,Mentor two junior team members,0.2196,0.6075,fraction,2024-03-11
GL-7394,EMP-0049,DEPT-010,Complete mandatory compliance training,0.0458,0.9741,fraction,2024-03-08
GL-7395,EMP-0049,DEPT-010,Establish weekly reporting cadence for executive team,0.2143,0.6816,fraction,2024-03-10
GL-7396,EMP-0050,DEPT-010,Complete leadership development programme,0.0387,0.8386,fraction,2024-03-15
GL-7397,EMP-0050,DEPT-010,Complete mandatory compliance training,0.116,0.8104,fraction,2024-03-24
GL-7398,EMP-0050,DEPT-010,Drive measurable cost reduction in operational budget,0.0039,0.9465,fraction,2024-03-11
GL-7399,EMP-0050,DEPT-010,Implement one process automation initiative,0.6257,0.7304,fraction,2024-03-11
GL-7400,EMP-0050,DEPT-010,Complete product certification or professional qualification,0.2157,0.6699,fraction,2024-03-28
GL-7401,EMP-0051,DEPT-009,Establish weekly reporting cadence for executive team,0.2163,0.6345,fraction,2024-03-31
GL-7402,EMP-0051,DEPT-009,Complete mandatory compliance training,0.0407,0.5275,fraction,2024-03-25
GL-7403,EMP-0051,DEPT-009,Improve quarterly delivery velocity,0.656,0.9461,fraction,2024-03-16
GL-7404,EMP-0051,DEPT-009,Implement one process automation initiative,0.0508,0.5623,fraction,2024-03-29
GL-7405,EMP-0051,DEPT-009,Reduce process error rate by 10 percent,0.0363,0.5825,fraction,2024-03-26
GL-7406,EMP-0052,DEPT-012,Deliver cross-functional project milestone,0.0477,0.7727,fraction,2024-03-28
GL-7407,EMP-0052,DEPT-012,Achieve 95-percent-plus stakeholder satisfaction score,0.2202,0.7277,fraction,2024-03-31
GL-7408,EMP-0052,DEPT-012,Complete product certification or professional qualification,0.7321,0.6472,fraction,2024-03-17
GL-7409,EMP-0053,DEPT-010,Reduce onboarding cycle time for new hires,0.0522,0.8269,fraction,2024-03-17
GL-7410,EMP-0053,DEPT-010,Complete mandatory compliance training,0.5316,0.5384,fraction,2024-03-30
GL-7411,EMP-0053,DEPT-010,Implement one process automation initiative,0.1966,0.6161,fraction,2024-03-12
GL-7412,EMP-0053,DEPT-010,Complete product certification or professional qualification,0.2196,0.9547,fraction,2024-03-26
GL-7413,EMP-0054,DEPT-012,Drive measurable cost reduction in operational budget,0.3406,0.4297,fraction,2024-03-21
GL-7414,EMP-0054,DEPT-012,Improve quarterly delivery velocity,0.1144,0.8063,fraction,2024-03-13
GL-7415,EMP-0054,DEPT-012,Mentor two junior team members,0.2707,0.6838,fraction,2024-03-15
GL-7416,EMP-0054,DEPT-012,Deliver cross-functional project milestone,0.0851,0.7395,fraction,2024-03-26
GL-7417,EMP-0054,DEPT-012,Establish weekly reporting cadence for executive team,0.1892,0.4618,fraction,2024-03-30
GL-7418,EMP-0055,DEPT-010,Complete leadership development programme,0.6411,0.5763,fraction,2024-03-12
GL-7419,EMP-0055,DEPT-010,Achieve 95-percent-plus stakeholder satisfaction score,0.0073,0.881,fraction,2024-03-22
GL-7420,EMP-0055,DEPT-010,Drive measurable cost reduction in operational budget,0.2517,0.9824,fraction,2024-03-31
GL-7421,EMP-0055,DEPT-010,Complete product certification or professional qualification,0.0999,0.4417,fraction,2024-03-07
GL-7422,EMP-0056,DEPT-012,Reduce onboarding cycle time for new hires,0.5336,0.7337,fraction,2024-03-08
GL-7423,EMP-0056,DEPT-012,Drive measurable cost reduction in operational budget,0.1782,0.9822,fraction,2024-03-17
GL-7424,EMP-0056,DEPT-012,Complete mandatory compliance training,0.0597,0.6702,fraction,2024-03-21
GL-7425,EMP-0056,DEPT-012,Achieve 95-percent-plus stakeholder satisfaction score,0.0566,0.5097,fraction,2024-03-30
GL-7426,EMP-0056,DEPT-012,Deliver cross-functional project milestone,0.1719,0.8669,fraction,2024-03-20
GL-7427,EMP-0057,DEPT-009,Reduce process error rate by 10 percent,0.3001,0.4204,fraction,2024-03-15
GL-7428,EMP-0057,DEPT-009,Drive measurable cost reduction in operational budget,0.1724,0.4216,fraction,2024-03-27
GL-7429,EMP-0057,DEPT-009,Complete product certification or professional qualification,0.1031,0.5594,fraction,2024-03-28
GL-7430,EMP-0057,DEPT-009,Improve quarterly delivery velocity,0.099,0.9065,fraction,2024-03-18
GL-7431,EMP-0057,DEPT-009,Implement one process automation initiative,0.3253,0.5073,fraction,2024-03-19
GL-7432,EMP-0058,DEPT-011,Improve quarterly delivery velocity,0.0059,0.6722,fraction,2024-03-12
GL-7433,EMP-0058,DEPT-011,Complete mandatory compliance training,0.4553,0.9615,fraction,2024-03-09
GL-7434,EMP-0058,DEPT-011,Drive measurable cost reduction in operational budget,0.0562,0.9691,fraction,2024-03-29
GL-7435,EMP-0058,DEPT-011,Mentor two junior team members,0.4826,0.4653,fraction,2024-03-09
GL-7436,EMP-0059,DEPT-009,Complete mandatory compliance training,0.3979,0.6822,fraction,2024-03-17
GL-7437,EMP-0059,DEPT-009,Establish weekly reporting cadence for executive team,0.4591,0.4817,fraction,2024-03-23
GL-7438,EMP-0059,DEPT-009,Reduce onboarding cycle time for new hires,0.143,0.9579,fraction,2024-03-30
GL-7439,EMP-0061,DEPT-011,Deliver cross-functional project milestone,0.4896,0.6826,fraction,2024-03-26
GL-7440,EMP-0061,DEPT-011,Establish weekly reporting cadence for executive team,0.1868,0.8831,fraction,2024-03-20
GL-7441,EMP-0061,DEPT-011,Complete mandatory compliance training,0.1062,0.629,fraction,2024-03-30
GL-7442,EMP-0061,DEPT-011,Drive measurable cost reduction in operational budget,0.2174,0.9312,fraction,2024-03-22
GL-7443,EMP-0062,DEPT-010,Reduce onboarding cycle time for new hires,0.4153,0.6818,fraction,2024-03-14
GL-7444,EMP-0062,DEPT-010,Improve quarterly delivery velocity,0.0674,0.7453,fraction,2024-03-17
GL-7445,EMP-0062,DEPT-010,Reduce process error rate by 10 percent,0.3186,0.8788,fraction,2024-03-07
GL-7446,EMP-0062,DEPT-010,Establish weekly reporting cadence for executive team,0.1988,0.6022,fraction,2024-03-31
GL-7447,EMP-0063,DEPT-010,Mentor two junior team members,0.2727,0.5473,fraction,2024-03-27
GL-7448,EMP-0063,DEPT-010,Deliver cross-functional project milestone,0.544,0.6159,fraction,2024-03-28
GL-7449,EMP-0063,DEPT-010,Establish weekly reporting cadence for executive team,0.1833,0.5047,fraction,2024-03-31
GL-7450,EMP-0064,DEPT-010,Drive measurable cost reduction in operational budget,0.0504,0.9288,fraction,2024-03-28
GL-7451,EMP-0064,DEPT-010,Reduce process error rate by 10 percent,0.6072,0.5136,fraction,2024-03-16
GL-7452,EMP-0064,DEPT-010,Complete leadership development programme,0.1285,0.6122,fraction,2024-03-23
GL-7453,EMP-0064,DEPT-010,Achieve 95-percent-plus stakeholder satisfaction score,0.2139,0.778,fraction,2024-03-22
GL-7454,EMP-0065,DEPT-012,Mentor two junior team members,0.1037,0.6408,fraction,2024-03-21
GL-7455,EMP-0065,DEPT-012,Complete mandatory compliance training,0.3054,0.5987,fraction,2024-03-10
GL-7456,EMP-0065,DEPT-012,Deliver cross-functional project milestone,0.5909,0.4248,fraction,2024-03-07
GL-7457,EMP-0066,DEPT-011,Improve quarterly delivery velocity,0.154,0.9212,fraction,2024-03-19
GL-7458,EMP-0066,DEPT-011,Complete mandatory compliance training,0.2514,0.8611,fraction,2024-03-24
GL-7459,EMP-0066,DEPT-011,Drive measurable cost reduction in operational budget,0.1918,0.6296,fraction,2024-03-10
GL-7460,EMP-0066,DEPT-011,Mentor two junior team members,0.4028,0.6649,fraction,2024-03-25
GL-7461,EMP-0067,DEPT-010,Drive measurable cost reduction in operational budget,0.6531,0.7059,fraction,2024-03-29
GL-7462,EMP-0067,DEPT-010,Reduce process error rate by 10 percent,0.0335,0.4877,fraction,2024-03-22
GL-7463,EMP-0067,DEPT-010,Establish weekly reporting cadence for executive team,0.3134,0.7688,fraction,2024-03-18
GL-7464,EMP-0068,DEPT-012,Drive measurable cost reduction in operational budget,0.0112,0.6151,fraction,2024-03-14
GL-7465,EMP-0068,DEPT-012,Mentor two junior team members,0.2446,0.801,fraction,2024-03-07
GL-7466,EMP-0068,DEPT-012,Complete leadership development programme,0.4266,0.8583,fraction,2024-03-28
GL-7467,EMP-0068,DEPT-012,Reduce onboarding cycle time for new hires,0.0505,0.6113,fraction,2024-03-31
GL-7468,EMP-0068,DEPT-012,Complete mandatory compliance training,0.2671,0.4288,fraction,2024-03-30
GL-7469,EMP-0069,DEPT-011,Complete mandatory compliance training,0.366,0.4053,fraction,2024-03-16
GL-7470,EMP-0069,DEPT-011,Complete product certification or professional qualification,0.1936,0.9778,fraction,2024-03-24
GL-7471,EMP-0069,DEPT-011,Reduce process error rate by 10 percent,0.2358,0.4553,fraction,2024-03-16
GL-7472,EMP-0069,DEPT-011,Mentor two junior team members,0.2046,0.8994,fraction,2024-03-09
GL-7473,EMP-0070,DEPT-012,Implement one process automation initiative,0.2206,0.5775,fraction,2024-03-25
GL-7474,EMP-0070,DEPT-012,Mentor two junior team members,0.0925,0.4068,fraction,2024-03-10
GL-7475,EMP-0070,DEPT-012,Deliver cross-functional project milestone,0.14,0.9868,fraction,2024-03-18
GL-7476,EMP-0070,DEPT-012,Complete product certification or professional qualification,0.5469,0.8683,fraction,2024-03-31
GL-7477,EMP-0071,DEPT-012,Reduce onboarding cycle time for new hires,0.1689,0.693,fraction,2024-03-26
GL-7478,EMP-0071,DEPT-012,Reduce process error rate by 10 percent,0.1333,0.9556,fraction,2024-03-20
GL-7479,EMP-0071,DEPT-012,Improve quarterly delivery velocity,0.0865,0.7086,fraction,2024-03-30
GL-7480,EMP-0071,DEPT-012,Implement one process automation initiative,0.6113,0.8897,fraction,2024-03-21
GL-7481,EMP-0072,DEPT-011,Establish weekly reporting cadence for executive team,0.1954,0.4983,fraction,2024-03-24
GL-7482,EMP-0072,DEPT-011,Achieve 95-percent-plus stakeholder satisfaction score,0.3139,0.4435,fraction,2024-03-08
GL-7483,EMP-0072,DEPT-011,Improve quarterly delivery velocity,0.2327,0.7891,fraction,2024-03-07
GL-7484,EMP-0072,DEPT-011,Implement one process automation initiative,0.1442,0.7817,fraction,2024-03-13
GL-7485,EMP-0072,DEPT-011,Deliver cross-functional project milestone,0.1137,0.7999,fraction,2024-03-27
GL-7486,EMP-0073,DEPT-012,Establish weekly reporting cadence for executive team,0.2562,0.7408,fraction,2024-03-13
GL-7487,EMP-0073,DEPT-012,Complete leadership development programme,0.157,0.4564,fraction,2024-03-23
GL-7488,EMP-0073,DEPT-012,Complete mandatory compliance training,0.3232,0.4382,fraction,2024-03-21
GL-7489,EMP-0073,DEPT-012,Reduce process error rate by 10 percent,0.2626,0.8935,fraction,2024-03-08
GL-7490,EMP-0073,DEPT-012,Improve quarterly delivery velocity,0.0009,0.8625,fraction,2024-03-10
GL-7491,EMP-0074,DEPT-009,Deliver cross-functional project milestone,0.2353,0.6826,fraction,2024-03-22
GL-7492,EMP-0074,DEPT-009,Implement one process automation initiative,0.1188,0.5944,fraction,2024-03-29
GL-7493,EMP-0074,DEPT-009,Complete mandatory compliance training,0.1232,0.5816,fraction,2024-03-11
GL-7494,EMP-0074,DEPT-009,Reduce onboarding cycle time for new hires,0.3323,0.4238,fraction,2024-03-10
GL-7495,EMP-0074,DEPT-009,Achieve 95-percent-plus stakeholder satisfaction score,0.1904,0.8848,fraction,2024-03-31
GL-7496,EMP-0077,DEPT-011,Establish weekly reporting cadence for executive team,0.1956,0.7135,fraction,2024-03-24
GL-7497,EMP-0077,DEPT-011,Deliver cross-functional project milestone,0.0317,0.7196,fraction,2024-03-27
GL-7498,EMP-0077,DEPT-011,Mentor two junior team members,0.7727,0.6169,fraction,2024-03-16
GL-7499,EMP-0078,DEPT-012,Reduce onboarding cycle time for new hires,0.6503,0.809,fraction,2024-03-20
GL-7500,EMP-0078,DEPT-012,Establish weekly reporting cadence for executive team,0.1393,0.4304,fraction,2024-03-12
GL-7501,EMP-0078,DEPT-012,Improve quarterly delivery velocity,0.0042,0.9746,fraction,2024-03-27
GL-7502,EMP-0078,DEPT-012,Reduce process error rate by 10 percent,0.053,0.9311,fraction,2024-03-16
GL-7503,EMP-0078,DEPT-012,Implement one process automation initiative,0.1532,0.8688,fraction,2024-03-12
GL-7504,EMP-0079,DEPT-010,Establish weekly reporting cadence for executive team,0.2489,0.4387,fraction,2024-03-12
GL-7505,EMP-0079,DEPT-010,Mentor two junior team members,0.2198,0.9,fraction,2024-03-20
GL-7506,EMP-0079,DEPT-010,Complete leadership development programme,0.2173,0.9439,fraction,2024-03-28
GL-7507,EMP-0079,DEPT-010,Reduce process error rate by 10 percent,0.0042,0.6394,fraction,2024-03-29
GL-7508,EMP-0079,DEPT-010,Achieve 95-percent-plus stakeholder satisfaction score,0.3099,0.9785,fraction,2024-03-08
GL-7509,EMP-0080,DEPT-010,Establish weekly reporting cadence for executive team,0.1414,0.9779,fraction,2024-03-26
GL-7510,EMP-0080,DEPT-010,Deliver cross-functional project milestone,0.4902,0.612,fraction,2024-03-23
GL-7511,EMP-0080,DEPT-010,Complete leadership development programme,0.3685,0.6939,fraction,2024-03-07
GL-7512,EMP-0081,DEPT-012,Drive measurable cost reduction in operational budget,0.215,0.8307,fraction,2024-03-30
GL-7513,EMP-0081,DEPT-012,Implement one process automation initiative,0.1118,0.4228,fraction,2024-03-28
GL-7514,EMP-0081,DEPT-012,Complete product certification or professional qualification,0.2559,0.5087,fraction,2024-03-16
GL-7515,EMP-0081,DEPT-012,Deliver cross-functional project milestone,0.2176,0.5363,fraction,2024-03-26
GL-7516,EMP-0081,DEPT-012,Mentor two junior team members,0.1997,0.5015,fraction,2024-03-24
GL-7517,EMP-0083,DEPT-012,Improve quarterly delivery velocity,0.2948,0.4581,fraction,2024-03-12
GL-7518,EMP-0083,DEPT-012,Establish weekly reporting cadence for executive team,0.0503,0.5864,fraction,2024-03-27
GL-7519,EMP-0083,DEPT-012,Mentor two junior team members,0.1568,0.6517,fraction,2024-03-17
GL-7520,EMP-0083,DEPT-012,Reduce process error rate by 10 percent,0.1295,0.7694,fraction,2024-03-17
GL-7521,EMP-0083,DEPT-012,Drive measurable cost reduction in operational budget,0.3687,0.7215,fraction,2024-03-26
GL-7522,EMP-0084,DEPT-012,Complete mandatory compliance training,0.747,0.693,fraction,2024-03-23
GL-7523,EMP-0084,DEPT-012,Complete product certification or professional qualification,0.048,0.5551,fraction,2024-03-14
GL-7524,EMP-0084,DEPT-012,Implement one process automation initiative,0.2049,0.8345,fraction,2024-03-27
GL-7525,EMP-0085,DEPT-010,Establish weekly reporting cadence for executive team,0.3349,0.4511,fraction,2024-03-27
GL-7526,EMP-0085,DEPT-010,Reduce process error rate by 10 percent,0.5414,0.9462,fraction,2024-03-10
GL-7527,EMP-0085,DEPT-010,Reduce onboarding cycle time for new hires,0.1237,0.9207,fraction,2024-03-10
GL-7528,EMP-0086,DEPT-009,Improve quarterly delivery velocity,0.2151,0.4779,fraction,2024-03-16
GL-7529,EMP-0086,DEPT-009,Complete product certification or professional qualification,0.1934,0.9939,fraction,2024-03-11
GL-7530,EMP-0086,DEPT-009,Implement one process automation initiative,0.0407,0.8865,fraction,2024-03-13
